Values,MA_1000,MA_5000,Timestamp,,,,,,,
86,63.704,64.6542,27/06/24 0:16,,,,,,,
86,63.656,64.6532,27/06/24 0:17,,,,,,,
86,63.609,64.6524,27/06/24 0:17,,,,,,,
86,63.562,64.6516,27/06/24 0:17,,,,,,,
86,63.515,64.6508,27/06/24 0:17,,,,,,,
86,63.468,64.65,27/06/24 0:17,,,,,,,
86,63.421,64.6494,27/06/24 0:18,,,,,,,
86,63.374,64.6488,27/06/24 0:18,,,,,,,
86,63.327,64.6482,27/06/24 0:18,,,,,,,
86,63.28,64.6478,27/06/24 0:19,,,,,,,
86,63.233,64.6474,27/06/24 0:19,,,,,,,
86,63.186,64.647,27/06/24 0:19,,,,,,,
86,63.139,64.6466,27/06/24 0:19,,,,,,,
86,63.091,64.6462,27/06/24 0:20,,,,,,,
86,63.044,64.646,27/06/24 0:20,,,,,,,
86,62.996,64.6458,27/06/24 0:20,,,,,,,
86,62.948,64.6456,27/06/24 0:20,,,,,,,
86,62.9,64.6454,27/06/24 0:20,,,,,,,
86,62.852,64.6452,27/06/24 0:21,,,,,,,
86,62.804,64.645,27/06/24 0:21,,,,,,,
86,62.756,64.6448,27/06/24 0:21,,,,,,,
86,62.708,64.6446,27/06/24 0:22,,,,,,,
86,62.66,64.6446,27/06/24 0:22,,,,,,,
86,62.612,64.6446,27/06/24 0:22,,,,,,,
86,62.564,64.6446,27/06/24 0:22,,,,,,,
86,62.516,64.6446,27/06/24 0:23,,,,,,,
86,62.468,64.6448,27/06/24 0:23,,,,,,,
86,62.42,64.645,27/06/24 0:23,,,,,,,
86,62.372,64.6452,27/06/24 0:23,,,,,,,
86,62.324,64.6456,27/06/24 0:23,,,,,,,
86,62.276,64.646,27/06/24 0:24,,,,,,,
86,62.228,64.6468,27/06/24 0:24,,,,,,,
86,62.18,64.6476,27/06/24 0:24,,,,,,,
86,62.132,64.6486,27/06/24 0:25,,,,,,,
86,62.084,64.6496,27/06/24 0:25,,,,,,,
86,62.036,64.6508,27/06/24 0:25,,,,,,,
86,61.988,64.6536,27/06/24 0:25,,,,,,,
86,61.94,64.6564,27/06/24 0:26,,,,,,,
86,61.892,64.6592,27/06/24 0:26,,,,,,,
86,61.844,64.662,27/06/24 0:26,,,,,,,
86,61.796,64.6648,27/06/24 0:26,,,,,,,
86,61.748,64.6676,27/06/24 0:27,,,,,,,
86,61.7,64.6704,27/06/24 0:27,,,,,,,
86,61.652,64.6732,27/06/24 0:27,,,,,,,
86,61.604,64.676,27/06/24 0:27,,,,,,,
86,61.556,64.6788,27/06/24 0:28,,,,,,,
86,61.508,64.6816,27/06/24 0:28,,,,,,,
86,61.46,64.6844,27/06/24 0:28,,,,,,,
86,61.412,64.6872,27/06/24 0:28,,,,,,,
86,61.426,64.69,27/06/24 0:29,,,,,,,
86,61.44,64.6928,27/06/24 0:29,,,,,,,
86,61.454,64.6956,27/06/24 0:29,,,,,,,
86,61.468,64.6984,27/06/24 0:29,,,,,,,
85,61.482,64.7012,27/06/24 0:30,,,,,,,
85,61.496,64.704,27/06/24 0:30,,,,,,,
85,61.511,64.707,27/06/24 0:30,,,,,,,
85,61.526,64.71,27/06/24 0:30,,,,,,,
85,61.541,64.713,27/06/24 0:31,,,,,,,
85,61.556,64.716,27/06/24 0:31,,,,,,,
85,61.571,64.719,27/06/24 0:31,,,,,,,
85,61.586,64.722,27/06/24 0:31,,,,,,,
85,61.601,64.725,27/06/24 0:31,,,,,,,
85,61.616,64.728,27/06/24 0:32,,,,,,,
85,61.631,64.731,27/06/24 0:32,,,,,,,
85,61.646,64.734,27/06/24 0:32,,,,,,,
85,61.661,64.737,27/06/24 0:33,,,,,,,
84,61.676,64.74,27/06/24 0:33,,,,,,,
85,61.691,64.743,27/06/24 0:33,,,,,,,
84,61.707,64.7462,27/06/24 0:34,,,,,,,
84,61.722,64.7492,27/06/24 0:34,,,,,,,
84,61.738,64.7524,27/06/24 0:34,,,,,,,
84,61.753,64.7556,27/06/24 0:34,,,,,,,
84,61.768,64.7588,27/06/24 0:34,,,,,,,
84,61.783,64.762,27/06/24 0:35,,,,,,,
84,61.798,64.7652,27/06/24 0:35,,,,,,,
84,61.813,64.7684,27/06/24 0:35,,,,,,,
84,61.828,64.7716,27/06/24 0:36,,,,,,,
84,61.843,64.7748,27/06/24 0:36,,,,,,,
84,61.858,64.778,27/06/24 0:36,,,,,,,
84,61.873,64.7812,27/06/24 0:36,,,,,,,
83,61.888,64.7844,27/06/24 0:37,,,,,,,
83,61.903,64.7876,27/06/24 0:37,,,,,,,
83,61.919,64.7908,27/06/24 0:37,,,,,,,
83,61.935,64.794,27/06/24 0:37,,,,,,,
83,61.951,64.7972,27/06/24 0:38,,,,,,,
83,61.967,64.8004,27/06/24 0:38,,,,,,,
83,61.983,64.8036,27/06/24 0:38,,,,,,,
83,61.999,64.8068,27/06/24 0:38,,,,,,,
83,62.014,64.81,27/06/24 0:39,,,,,,,
83,62.029,64.8132,27/06/24 0:39,,,,,,,
83,62.044,64.8164,27/06/24 0:39,,,,,,,
82,62.059,64.8196,27/06/24 0:39,,,,,,,
82,62.074,64.8228,27/06/24 0:40,,,,,,,
81,62.09,64.8262,27/06/24 0:44,,,,,,,
81,62.106,64.8296,27/06/24 0:44,,,,,,,
81,62.123,64.8332,27/06/24 0:45,,,,,,,
81,62.14,64.8368,27/06/24 0:45,,,,,,,
81,62.157,64.8404,27/06/24 0:45,,,,,,,
81,62.174,64.844,27/06/24 0:45,,,,,,,
81,62.191,64.8476,27/06/24 0:45,,,,,,,
81,62.208,64.8512,27/06/24 0:46,,,,,,,
81,62.225,64.8548,27/06/24 0:46,,,,,,,
81,62.242,64.8584,27/06/24 0:46,,,,,,,
80,62.259,64.862,27/06/24 0:47,,,,,,,
80,62.276,64.8656,27/06/24 0:47,,,,,,,
80,62.294,64.8694,27/06/24 0:47,,,,,,,
80,62.312,64.8732,27/06/24 0:47,,,,,,,
80,62.33,64.877,27/06/24 0:48,,,,,,,
80,62.348,64.8808,27/06/24 0:48,,,,,,,
80,62.366,64.8846,27/06/24 0:48,,,,,,,
80,62.384,64.8882,27/06/24 0:48,,,,,,,
79,62.401,64.8918,27/06/24 0:52,,,,,,,
79,62.418,64.8954,27/06/24 0:52,,,,,,,
79,62.436,64.8992,27/06/24 0:52,,,,,,,
79,62.454,64.903,27/06/24 0:52,,,,,,,
79,62.472,64.9068,27/06/24 0:53,,,,,,,
79,62.49,64.9106,27/06/24 0:53,,,,,,,
79,62.508,64.9144,27/06/24 0:53,,,,,,,
79,62.526,64.9182,27/06/24 0:53,,,,,,,
78,62.544,64.922,27/06/24 0:56,,,,,,,
78,62.562,64.9258,27/06/24 0:56,,,,,,,
78,62.581,64.9298,27/06/24 0:56,,,,,,,
78,62.6,64.9338,27/06/24 0:57,,,,,,,
78,62.619,64.9378,27/06/24 0:57,,,,,,,
78,62.638,64.9418,27/06/24 0:57,,,,,,,
78,62.657,64.9458,27/06/24 0:57,,,,,,,
78,62.676,64.9498,27/06/24 0:58,,,,,,,
78,62.695,64.9538,27/06/24 0:58,,,,,,,
78,62.714,64.9578,27/06/24 0:58,,,,,,,
78,62.733,64.9618,27/06/24 0:58,,,,,,,
78,62.752,64.9658,27/06/24 0:59,,,,,,,
78,62.771,64.9698,27/06/24 0:59,,,,,,,
77,62.79,64.9738,27/06/24 0:59,,,,,,,
77,62.809,64.9778,27/06/24 0:59,,,,,,,
77,62.829,64.982,27/06/24 1:00,,,,,,,
77,62.849,64.9862,27/06/24 1:00,,,,,,,
77,62.869,64.9904,27/06/24 1:00,,,,,,,
77,62.889,64.9946,27/06/24 1:00,,,,,,,
77,62.909,64.9988,27/06/24 1:01,,,,,,,
77,62.929,65.003,27/06/24 1:01,,,,,,,
77,62.949,65.0072,27/06/24 1:01,,,,,,,
77,62.969,65.0114,27/06/24 1:01,,,,,,,
77,62.989,65.0156,27/06/24 1:02,,,,,,,
77,63.009,65.0198,27/06/24 1:02,,,,,,,
77,63.029,65.024,27/06/24 1:02,,,,,,,
77,63.049,65.0282,27/06/24 1:02,,,,,,,
77,63.069,65.0324,27/06/24 1:03,,,,,,,
77,63.089,65.0364,27/06/24 1:03,,,,,,,
77,63.109,65.0406,27/06/24 1:03,,,,,,,
77,63.129,65.0448,27/06/24 1:03,,,,,,,
77,63.149,65.0488,27/06/24 1:04,,,,,,,
77,63.169,65.0528,27/06/24 1:04,,,,,,,
77,63.189,65.0568,27/06/24 1:04,,,,,,,
77,63.209,65.0608,27/06/24 1:04,,,,,,,
77,63.229,65.0648,27/06/24 1:05,,,,,,,
77,63.249,65.0688,27/06/24 1:05,,,,,,,
77,63.269,65.0728,27/06/24 1:05,,,,,,,
77,63.288,65.0768,27/06/24 1:05,,,,,,,
77,63.307,65.0808,27/06/24 1:06,,,,,,,
77,63.326,65.0848,27/06/24 1:06,,,,,,,
77,63.345,65.0888,27/06/24 1:06,,,,,,,
77,63.364,65.0928,27/06/24 1:06,,,,,,,
77,63.383,65.0968,27/06/24 1:07,,,,,,,
76,63.402,65.1008,27/06/24 1:07,,,,,,,
76,63.421,65.1048,27/06/24 1:07,,,,,,,
76,63.441,65.109,27/06/24 1:07,,,,,,,
76,63.461,65.1132,27/06/24 1:08,,,,,,,
76,63.481,65.1174,27/06/24 1:08,,,,,,,
76,63.501,65.1216,27/06/24 1:08,,,,,,,
76,63.521,65.1258,27/06/24 1:08,,,,,,,
76,63.541,65.13,27/06/24 1:09,,,,,,,
76,63.561,65.1342,27/06/24 1:09,,,,,,,
76,63.581,65.1384,27/06/24 1:09,,,,,,,
76,63.601,65.1426,27/06/24 1:09,,,,,,,
75,63.621,65.1468,27/06/24 1:13,,,,,,,
75,63.641,65.151,27/06/24 1:13,,,,,,,
75,63.662,65.1554,27/06/24 1:13,,,,,,,
75,63.683,65.1598,27/06/24 1:14,,,,,,,
75,63.704,65.1642,27/06/24 1:14,,,,,,,
74,63.725,65.1686,27/06/24 1:16,,,,,,,
74,63.746,65.173,27/06/24 1:16,,,,,,,
74,63.768,65.1776,27/06/24 1:16,,,,,,,
74,63.79,65.1822,27/06/24 1:17,,,,,,,
74,63.812,65.1868,27/06/24 1:17,,,,,,,
74,63.834,65.1914,27/06/24 1:17,,,,,,,
74,63.856,65.196,27/06/24 1:17,,,,,,,
74,63.878,65.2006,27/06/24 1:18,,,,,,,
74,63.9,65.2052,27/06/24 1:18,,,,,,,
74,63.922,65.2098,27/06/24 1:18,,,,,,,
74,63.944,65.2144,27/06/24 1:18,,,,,,,
74,63.966,65.219,27/06/24 1:19,,,,,,,
74,63.988,65.2236,27/06/24 1:19,,,,,,,
74,64.01,65.2282,27/06/24 1:19,,,,,,,
74,64.032,65.2328,27/06/24 1:19,,,,,,,
73,64.054,65.2374,27/06/24 1:20,,,,,,,
73,64.076,65.242,27/06/24 1:20,,,,,,,
73,64.099,65.2468,27/06/24 1:20,,,,,,,
73,64.122,65.2516,27/06/24 1:20,,,,,,,
73,64.145,65.2564,27/06/24 1:21,,,,,,,
73,64.168,65.2612,27/06/24 1:21,,,,,,,
73,64.191,65.266,27/06/24 1:21,,,,,,,
73,64.214,65.2708,27/06/24 1:21,,,,,,,
73,64.237,65.2756,27/06/24 1:22,,,,,,,
73,64.26,65.2804,27/06/24 1:22,,,,,,,
72,64.283,65.2852,27/06/24 1:22,,,,,,,
72,64.306,65.29,27/06/24 1:22,,,,,,,
72,64.33,65.295,27/06/24 1:23,,,,,,,
72,64.354,65.3,27/06/24 1:23,,,,,,,
72,64.378,65.3048,27/06/24 1:23,,,,,,,
72,64.402,65.3096,27/06/24 1:23,,,,,,,
72,64.426,65.3144,27/06/24 1:24,,,,,,,
72,64.45,65.3192,27/06/24 1:24,,,,,,,
72,64.474,65.324,27/06/24 1:24,,,,,,,
72,64.498,65.3288,27/06/24 1:24,,,,,,,
72,64.522,65.3336,27/06/24 1:25,,,,,,,
72,64.546,65.3384,27/06/24 1:25,,,,,,,
72,64.57,65.3432,27/06/24 1:25,,,,,,,
72,64.594,65.348,27/06/24 1:25,,,,,,,
72,64.618,65.3528,27/06/24 1:26,,,,,,,
72,64.642,65.3576,27/06/24 1:26,,,,,,,
72,64.666,65.3624,27/06/24 1:26,,,,,,,
72,64.69,65.3672,27/06/24 1:27,,,,,,,
72,64.714,65.372,27/06/24 1:27,,,,,,,
72,64.738,65.3768,27/06/24 1:27,,,,,,,
71,64.762,65.3816,27/06/24 1:27,,,,,,,
71,64.786,65.3864,27/06/24 1:28,,,,,,,
71,64.811,65.3914,27/06/24 1:28,,,,,,,
71,64.836,65.3964,27/06/24 1:29,,,,,,,
71,64.861,65.4014,27/06/24 1:29,,,,,,,
68,64.886,65.4064,27/06/24 1:39,,,,,,,
68,64.911,65.4114,27/06/24 1:39,,,,,,,
68,64.939,65.417,27/06/24 1:40,,,,,,,
68,64.967,65.4226,27/06/24 1:40,,,,,,,
66,64.995,65.4282,27/06/24 1:44,,,,,,,
66,65.023,65.4338,27/06/24 1:44,,,,,,,
66,65.052,65.4398,27/06/24 1:44,,,,,,,
66,65.081,65.4458,27/06/24 1:44,,,,,,,
66,65.11,65.4518,27/06/24 1:45,,,,,,,
66,65.139,65.4578,27/06/24 1:45,,,,,,,
66,65.168,65.4638,27/06/24 1:45,,,,,,,
66,65.197,65.4698,27/06/24 1:45,,,,,,,
66,65.226,65.4758,27/06/24 1:46,,,,,,,
66,65.255,65.4818,27/06/24 1:46,,,,,,,
65,65.284,65.4878,27/06/24 1:52,,,,,,,
65,65.313,65.4938,27/06/24 1:53,,,,,,,
65,65.343,65.5,27/06/24 1:53,,,,,,,
65,65.373,65.5062,27/06/24 1:53,,,,,,,
65,65.403,65.5124,27/06/24 1:53,,,,,,,
65,65.433,65.5186,27/06/24 1:54,,,,,,,
65,65.463,65.5248,27/06/24 1:54,,,,,,,
65,65.493,65.531,27/06/24 1:54,,,,,,,
64,65.523,65.5372,27/06/24 1:55,,,,,,,
64,65.553,65.5434,27/06/24 1:55,,,,,,,
64,65.584,65.5498,27/06/24 1:55,,,,,,,
64,65.615,65.5562,27/06/24 1:56,,,,,,,
64,65.646,65.5626,27/06/24 1:56,,,,,,,
64,65.677,65.569,27/06/24 1:57,,,,,,,
64,65.708,65.5754,27/06/24 1:57,,,,,,,
64,65.739,65.5818,27/06/24 1:57,,,,,,,
64,65.77,65.5882,27/06/24 1:58,,,,,,,
64,65.801,65.5946,27/06/24 1:58,,,,,,,
64,65.832,65.601,27/06/24 1:58,,,,,,,
64,65.863,65.6074,27/06/24 1:58,,,,,,,
64,65.894,65.6138,27/06/24 1:58,,,,,,,
64,65.925,65.6202,27/06/24 1:59,,,,,,,
64,65.956,65.6266,27/06/24 1:59,,,,,,,
64,65.987,65.633,27/06/24 1:59,,,,,,,
64,66.018,65.6394,27/06/24 1:59,,,,,,,
64,66.049,65.6458,27/06/24 2:00,,,,,,,
63,66.08,65.6522,27/06/24 2:00,,,,,,,
63,66.111,65.6586,27/06/24 2:00,,,,,,,
63,66.143,65.6652,27/06/24 2:01,,,,,,,
63,66.175,65.6718,27/06/24 2:02,,,,,,,
62,66.207,65.6784,27/06/24 2:02,,,,,,,
62,66.239,65.685,27/06/24 2:03,,,,,,,
62,66.272,65.6918,27/06/24 2:03,,,,,,,
62,66.305,65.6986,27/06/24 2:03,,,,,,,
61,66.338,65.7054,27/06/24 2:06,,,,,,,
60,66.371,65.7122,27/06/24 2:10,,,,,,,
60,66.405,65.7192,27/06/24 2:11,,,,,,,
60,66.44,65.7264,27/06/24 2:11,,,,,,,
60,66.475,65.7336,27/06/24 2:11,,,,,,,
59,66.51,65.7408,27/06/24 2:17,,,,,,,
59,66.545,65.748,27/06/24 2:18,,,,,,,
59,66.58,65.7552,27/06/24 2:18,,,,,,,
59,66.615,65.7624,27/06/24 2:18,,,,,,,
59,66.65,65.7696,27/06/24 2:18,,,,,,,
58,66.685,65.7768,27/06/24 2:18,,,,,,,
58,66.72,65.784,27/06/24 2:19,,,,,,,
58,66.756,65.7914,27/06/24 2:19,,,,,,,
58,66.792,65.7988,27/06/24 2:21,,,,,,,
57,66.828,65.8062,27/06/24 2:22,,,,,,,
57,66.864,65.8136,27/06/24 2:22,,,,,,,
57,66.901,65.8212,27/06/24 2:22,,,,,,,
57,66.938,65.8288,27/06/24 2:23,,,,,,,
57,66.975,65.8364,27/06/24 2:23,,,,,,,
57,67.012,65.844,27/06/24 2:23,,,,,,,
57,67.049,65.8516,27/06/24 2:23,,,,,,,
57,67.086,65.8592,27/06/24 2:23,,,,,,,
57,67.123,65.8668,27/06/24 2:24,,,,,,,
57,67.16,65.8744,27/06/24 2:24,,,,,,,
57,67.197,65.882,27/06/24 2:24,,,,,,,
56,67.234,65.8896,27/06/24 2:24,,,,,,,
56,67.271,65.8972,27/06/24 2:25,,,,,,,
56,67.309,65.9048,27/06/24 2:32,,,,,,,
56,67.347,65.9124,27/06/24 2:32,,,,,,,
56,67.385,65.92,27/06/24 2:33,,,,,,,
56,67.423,65.9276,27/06/24 2:33,,,,,,,
56,67.461,65.9352,27/06/24 2:33,,,,,,,
56,67.499,65.9428,27/06/24 2:34,,,,,,,
85,67.537,65.9504,27/06/24 3:14,,,,,,,
85,67.575,65.958,27/06/24 3:14,,,,,,,
85,67.584,65.9598,27/06/24 3:15,,,,,,,
85,67.593,65.9616,27/06/24 3:15,,,,,,,
85,67.602,65.9634,27/06/24 3:15,,,,,,,
85,67.611,65.9652,27/06/24 3:15,,,,,,,
85,67.62,65.967,27/06/24 3:16,,,,,,,
85,67.629,65.9688,27/06/24 3:16,,,,,,,
85,67.638,65.9706,27/06/24 3:16,,,,,,,
85,67.647,65.9724,27/06/24 3:17,,,,,,,
85,67.656,65.9742,27/06/24 3:17,,,,,,,
85,67.665,65.976,27/06/24 3:17,,,,,,,
85,67.674,65.9778,27/06/24 3:17,,,,,,,
85,67.683,65.9796,27/06/24 3:17,,,,,,,
85,67.692,65.9814,27/06/24 3:18,,,,,,,
84,67.701,65.9832,27/06/24 3:18,,,,,,,
84,67.71,65.985,27/06/24 3:18,,,,,,,
84,67.719,65.987,27/06/24 3:18,,,,,,,
84,67.728,65.989,27/06/24 3:19,,,,,,,
84,67.737,65.991,27/06/24 3:19,,,,,,,
84,67.746,65.993,27/06/24 3:19,,,,,,,
84,67.755,65.995,27/06/24 3:20,,,,,,,
84,67.764,65.997,27/06/24 3:20,,,,,,,
84,67.773,65.999,27/06/24 3:20,,,,,,,
84,67.782,66.001,27/06/24 3:20,,,,,,,
84,67.791,66.003,27/06/24 3:20,,,,,,,
84,67.8,66.0048,27/06/24 3:21,,,,,,,
84,67.809,66.0066,27/06/24 3:21,,,,,,,
84,67.818,66.0084,27/06/24 3:21,,,,,,,
84,67.827,66.0102,27/06/24 3:21,,,,,,,
84,67.836,66.012,27/06/24 3:22,,,,,,,
84,67.845,66.0138,27/06/24 3:22,,,,,,,
83,67.854,66.0156,27/06/24 3:25,,,,,,,
81,67.863,66.0174,27/06/24 3:32,,,,,,,
81,67.873,66.0194,27/06/24 3:33,,,,,,,
81,67.885,66.0218,27/06/24 3:33,,,,,,,
81,67.897,66.0242,27/06/24 3:33,,,,,,,
81,67.909,66.0266,27/06/24 3:34,,,,,,,
81,67.921,66.029,27/06/24 3:34,,,,,,,
81,67.933,66.0314,27/06/24 3:34,,,,,,,
81,67.945,66.0338,27/06/24 3:34,,,,,,,
80,67.957,66.0362,27/06/24 3:35,,,,,,,
80,67.969,66.0386,27/06/24 3:35,,,,,,,
80,67.982,66.0412,27/06/24 3:39,,,,,,,
80,67.994,66.0438,27/06/24 3:39,,,,,,,
80,68.006,66.0464,27/06/24 3:39,,,,,,,
80,68.019,66.049,27/06/24 3:39,,,,,,,
80,68.031,66.0516,27/06/24 3:40,,,,,,,
80,68.043,66.0542,27/06/24 3:40,,,,,,,
80,68.055,66.0566,27/06/24 3:40,,,,,,,
80,68.067,66.059,27/06/24 3:40,,,,,,,
80,68.079,66.0614,27/06/24 3:40,,,,,,,
80,68.091,66.0638,27/06/24 3:41,,,,,,,
80,68.103,66.0662,27/06/24 3:41,,,,,,,
79,68.115,66.0686,27/06/24 3:41,,,,,,,
79,68.127,66.071,27/06/24 3:43,,,,,,,
79,68.14,66.0736,27/06/24 3:43,,,,,,,
79,68.153,66.0762,27/06/24 3:43,,,,,,,
79,68.166,66.0788,27/06/24 3:44,,,,,,,
79,68.179,66.0814,27/06/24 3:44,,,,,,,
79,68.192,66.084,27/06/24 3:44,,,,,,,
79,68.205,66.0866,27/06/24 3:45,,,,,,,
79,68.218,66.0892,27/06/24 3:45,,,,,,,
79,68.231,66.0918,27/06/24 3:45,,,,,,,
79,68.244,66.0944,27/06/24 3:45,,,,,,,
79,68.257,66.097,27/06/24 3:46,,,,,,,
79,68.27,66.0996,27/06/24 3:46,,,,,,,
79,68.283,66.1022,27/06/24 3:46,,,,,,,
79,68.296,66.1048,27/06/24 3:46,,,,,,,
78,68.309,66.1074,27/06/24 3:48,,,,,,,
78,68.321,66.1098,27/06/24 3:48,,,,,,,
78,68.334,66.1124,27/06/24 3:48,,,,,,,
78,68.347,66.115,27/06/24 3:48,,,,,,,
78,68.36,66.1176,27/06/24 3:48,,,,,,,
78,68.373,66.1202,27/06/24 3:49,,,,,,,
78,68.386,66.1228,27/06/24 3:49,,,,,,,
78,68.399,66.1254,27/06/24 3:50,,,,,,,
78,68.412,66.128,27/06/24 3:50,,,,,,,
78,68.425,66.1306,27/06/24 3:50,,,,,,,
78,68.438,66.1332,27/06/24 3:51,,,,,,,
78,68.451,66.1358,27/06/24 3:51,,,,,,,
78,68.464,66.1384,27/06/24 3:51,,,,,,,
77,68.477,66.141,27/06/24 3:51,,,,,,,
77,68.49,66.1436,27/06/24 3:51,,,,,,,
77,68.504,66.1464,27/06/24 3:52,,,,,,,
77,68.518,66.1492,27/06/24 3:52,,,,,,,
77,68.532,66.152,27/06/24 3:52,,,,,,,
77,68.546,66.1548,27/06/24 3:53,,,,,,,
76,68.56,66.1576,27/06/24 3:54,,,,,,,
77,68.573,66.1604,27/06/24 3:54,,,,,,,
76,68.587,66.1634,27/06/24 3:54,,,,,,,
76,68.6,66.1662,27/06/24 3:55,,,,,,,
76,68.614,66.1692,27/06/24 3:55,,,,,,,
76,68.628,66.1722,27/06/24 3:55,,,,,,,
76,68.642,66.1752,27/06/24 3:56,,,,,,,
74,68.656,66.1782,27/06/24 4:09,,,,,,,
74,68.67,66.1812,27/06/24 4:09,,,,,,,
74,68.686,66.1846,27/06/24 4:10,,,,,,,
74,68.702,66.188,27/06/24 4:10,,,,,,,
74,68.718,66.1914,27/06/24 4:10,,,,,,,
73,68.734,66.1948,27/06/24 4:10,,,,,,,
73,68.75,66.1982,27/06/24 4:11,,,,,,,
73,68.767,66.2018,27/06/24 4:11,,,,,,,
73,68.784,66.2054,27/06/24 4:11,,,,,,,
73,68.801,66.209,27/06/24 4:11,,,,,,,
73,68.818,66.2126,27/06/24 4:11,,,,,,,
73,68.835,66.2162,27/06/24 4:12,,,,,,,
73,68.852,66.2198,27/06/24 4:12,,,,,,,
73,68.869,66.2234,27/06/24 4:12,,,,,,,
73,68.886,66.227,27/06/24 4:13,,,,,,,
73,68.903,66.2306,27/06/24 4:13,,,,,,,
73,68.919,66.2342,27/06/24 4:13,,,,,,,
73,68.935,66.2378,27/06/24 4:13,,,,,,,
73,68.951,66.2414,27/06/24 4:13,,,,,,,
73,68.967,66.245,27/06/24 4:14,,,,,,,
73,68.983,66.2486,27/06/24 4:14,,,,,,,
73,68.999,66.2522,27/06/24 4:14,,,,,,,
73,69.015,66.2558,27/06/24 4:15,,,,,,,
73,69.031,66.2594,27/06/24 4:15,,,,,,,
73,69.047,66.263,27/06/24 4:15,,,,,,,
73,69.063,66.2664,27/06/24 4:15,,,,,,,
73,69.079,66.2698,27/06/24 4:16,,,,,,,
73,69.094,66.2732,27/06/24 4:16,,,,,,,
72,69.109,66.2766,27/06/24 4:16,,,,,,,
72,69.124,66.28,27/06/24 4:16,,,,,,,
72,69.14,66.2836,27/06/24 4:16,,,,,,,
72,69.156,66.2872,27/06/24 4:17,,,,,,,
72,69.172,66.2908,27/06/24 4:17,,,,,,,
72,69.188,66.2944,27/06/24 4:17,,,,,,,
72,69.204,66.298,27/06/24 4:18,,,,,,,
72,69.22,66.3016,27/06/24 4:18,,,,,,,
72,69.236,66.3052,27/06/24 4:18,,,,,,,
72,69.252,66.3088,27/06/24 4:18,,,,,,,
72,69.268,66.3124,27/06/24 4:19,,,,,,,
72,69.284,66.316,27/06/24 4:19,,,,,,,
72,69.3,66.3196,27/06/24 4:19,,,,,,,
72,69.316,66.3232,27/06/24 4:19,,,,,,,
72,69.331,66.3266,27/06/24 4:20,,,,,,,
72,69.346,66.33,27/06/24 4:20,,,,,,,
71,69.361,66.3334,27/06/24 4:20,,,,,,,
71,69.376,66.3368,27/06/24 4:21,,,,,,,
71,69.392,66.3404,27/06/24 4:21,,,,,,,
71,69.408,66.344,27/06/24 4:21,,,,,,,
71,69.424,66.3476,27/06/24 4:21,,,,,,,
71,69.44,66.3512,27/06/24 4:22,,,,,,,
71,69.456,66.3548,27/06/24 4:22,,,,,,,
71,69.472,66.3584,27/06/24 4:22,,,,,,,
71,69.488,66.362,27/06/24 4:22,,,,,,,
71,69.503,66.3656,27/06/24 4:22,,,,,,,
71,69.519,66.3692,27/06/24 4:23,,,,,,,
71,69.534,66.3728,27/06/24 4:23,,,,,,,
71,69.549,66.3762,27/06/24 4:23,,,,,,,
71,69.564,66.3796,27/06/24 4:24,,,,,,,
70,69.579,66.383,27/06/24 4:24,,,,,,,
70,69.594,66.3864,27/06/24 4:24,,,,,,,
71,69.61,66.39,27/06/24 4:24,,,,,,,
71,69.626,66.3936,27/06/24 4:24,,,,,,,
71,69.641,66.397,27/06/24 4:25,,,,,,,
70,69.656,66.4004,27/06/24 4:25,,,,,,,
70,69.671,66.4038,27/06/24 4:25,,,,,,,
70,69.687,66.4074,27/06/24 4:26,,,,,,,
70,69.703,66.411,27/06/24 4:26,,,,,,,
70,69.719,66.4146,27/06/24 4:26,,,,,,,
70,69.735,66.4182,27/06/24 4:26,,,,,,,
70,69.751,66.4218,27/06/24 4:27,,,,,,,
70,69.766,66.4254,27/06/24 4:27,,,,,,,
70,69.781,66.429,27/06/24 4:27,,,,,,,
70,69.796,66.4326,27/06/24 4:27,,,,,,,
70,69.811,66.4362,27/06/24 4:27,,,,,,,
70,69.826,66.4398,27/06/24 4:28,,,,,,,
70,69.841,66.4432,27/06/24 4:29,,,,,,,
70,69.856,66.4466,27/06/24 4:29,,,,,,,
70,69.871,66.45,27/06/24 4:29,,,,,,,
70,69.886,66.4534,27/06/24 4:29,,,,,,,
70,69.901,66.4568,27/06/24 4:30,,,,,,,
69,69.916,66.4602,27/06/24 4:30,,,,,,,
69,69.931,66.4636,27/06/24 4:30,,,,,,,
69,69.946,66.4672,27/06/24 4:30,,,,,,,
69,69.961,66.4708,27/06/24 4:30,,,,,,,
69,69.976,66.4744,27/06/24 4:31,,,,,,,
69,69.991,66.478,27/06/24 4:31,,,,,,,
69,70.006,66.4816,27/06/24 4:32,,,,,,,
69,70.021,66.4852,27/06/24 4:33,,,,,,,
68,70.036,66.4888,27/06/24 4:33,,,,,,,
68,70.051,66.4924,27/06/24 4:33,,,,,,,
68,70.067,66.4962,27/06/24 4:33,,,,,,,
68,70.083,66.5,27/06/24 4:33,,,,,,,
68,70.099,66.5038,27/06/24 4:34,,,,,,,
68,70.115,66.5074,27/06/24 4:34,,,,,,,
68,70.131,66.511,27/06/24 4:34,,,,,,,
68,70.147,66.5146,27/06/24 4:35,,,,,,,
68,70.163,66.5182,27/06/24 4:36,,,,,,,
